Date,Size,Factory,Location,X,Y
2022-08-09,45',A4,LC51,214,1446
2022-08-09,35',A3,LC45,865,595
2022-08-09,45',A4,LC45,1669,1673
2022-08-09,45',A3,LC45,804,61
2022-08-09,55',A4,LC41,3,894
2022-08-09,45',A4,LC41,1864,1602
2022-08-09,35',A3,LC51,1670,1298
2022-08-09,35',A2,LC35,208,566
2022-08-09,35',A4,LC35,788,174
2022-08-09,35',A4,LC45,77,1228
2022-08-09,45',A4,LC51,1537,1400
2022-08-09,75',A4,LC45,705,16
2022-08-09,45',A3,LC41,94,1076
2022-08-09,45',A1,LC31,1855,947
2022-08-09,55',A4,LC41,501,1413
2022-08-09,55',A4,LC51,41,882
2022-08-09,45',A4,LC45,161,460
2022-08-09,55',A2,LC35,586,1116
2022-08-09,35',A4,LC41,706,1129
2022-08-09,45',A2,LC45,84,32
2022-08-09,55',A1,LC45,521,1469
2022-08-09,35',A4,LC41,182,62
2022-08-09,35',A2,LC51,1431,87
2022-08-09,45',A2,LC45,29,11
2022-08-09,55',A4,LC35,1460,469
2022-08-09,35',A4,LC45,1587,899
2022-08-09,55',A2,LC41,584,259
2022-08-09,55',A4,LC51,1250,811
2022-08-09,35',A2,LC41,1429,135
2022-08-09,45',A4,LC31,1779,682
2022-08-09,55',A4,LC55,74,1474
2022-08-09,45',A3,LC31,715,538
2022-08-09,55',A4,LC31,1311,324
2022-08-09,45',A2,LC51,177,1091
2022-08-09,75',A4,LC35,1454,1002
2022-08-09,45',A3,LC55,1338,1041
2022-08-09,55',A3,LC31,30,566
2022-08-09,35',A1,LC45,892,947
2022-08-09,75',A4,LC41,1519,205
2022-08-09,55',A4,LC45,631,1572
2022-08-09,55',A2,LC55,1049,270
2022-08-09,75',A4,LC41,1486,1595
2022-08-09,55',A3,LC31,1220,29
2022-08-09,35',A2,LC51,1919,1141
2022-08-09,55',A2,LC41,619,277
2022-08-09,75',A2,LC35,27,14
2022-08-09,45',A3,LC45,1323,547
2022-08-09,55',A2,LC35,398,888
2022-08-09,55',A3,LC41,307,1299
2022-08-09,75',A2,LC51,458,1664
2022-08-09,45',A2,LC45,211,359
2022-08-09,45',A3,LC51,1614,735
2022-08-09,35',A3,LC31,611,459
2022-08-09,55',A2,LC31,1786,615
2022-08-09,55',A2,LC45,109,139
2022-08-09,55',A4,LC45,1160,46
2022-08-09,45',A3,LC51,1708,1190
2022-08-09,35',A1,LC55,1497,891
2022-08-09,55',A1,LC51,1518,135
2022-08-09,35',A2,LC45,91,1009
2022-08-09,55',A4,LC51,1709,780
2022-08-09,55',A4,LC51,121,1114
2022-08-09,55',A4,LC45,224,179
2022-08-09,55',A4,LC41,49,566
2022-08-09,45',A4,LC41,225,1085
2022-08-09,45',A2,LC41,403,770
2022-08-09,45',A2,LC45,46,730
2022-08-09,55',A2,LC45,5,1332
2022-08-09,45',A2,LC31,1399,841
2022-08-09,45',A2,LC41,610,1525
2022-08-09,45',A2,LC51,125,410
2022-08-09,75',A1,LC41,405,681
2022-08-09,45',A2,LC41,157,932
2022-08-09,75',A3,LC51,378,971
2022-08-09,55',A4,LC45,1264,743
2022-08-09,45',A2,LC55,1500,839
2022-08-09,35',A3,LC41,1484,1483
2022-08-09,45',A3,LC45,239,185
2022-08-09,45',A4,LC51,1890,1029
2022-08-09,45',A3,LC41,924,436
2022-08-09,55',A4,LC45,642,395
2022-08-09,35',A4,LC35,1114,1182
2022-08-09,35',A3,LC55,376,466
2022-08-09,45',A2,LC35,97,69
2022-08-09,55',A4,LC45,184,550
2022-08-09,55',A4,LC51,1661,339
2022-08-09,45',A2,LC35,606,917
2022-08-09,55',A4,LC41,410,332
2022-08-09,45',A4,LC41,1793,1360
2022-08-09,45',A4,LC31,1182,262
2022-08-09,75',A3,LC55,914,1262
2022-08-09,35',A4,LC41,1563,803
2022-08-09,45',A4,LC55,12,1415
2022-08-09,45',A2,LC41,832,911
2022-08-09,45',A1,LC45,1690,1615
2022-08-09,55',A4,LC35,52,1222
2022-08-09,45',A4,LC45,1550,679
2022-08-09,75',A2,LC51,1730,814
2022-08-09,35',A4,LC45,3,1249
2022-08-09,45',A2,LC51,1578,1631
2022-08-09,45',A2,LC35,889,491
2022-08-09,55',A3,LC55,664,1122
2022-08-09,45',A4,LC51,781,387
2022-08-09,45',A2,LC35,308,157
2022-08-09,45',A2,LC55,85,409
2022-08-09,45',A1,LC51,224,1395
2022-08-09,55',A2,LC45,1198,1564
2022-08-09,75',A4,LC45,89,573
2022-08-09,45',A4,LC41,1669,923
2022-08-09,55',A2,LC35,106,987
2022-08-09,45',A4,LC45,591,425
2022-08-09,55',A4,LC51,1537,474
2022-08-09,35',A1,LC45,575,564
2022-08-09,35',A2,LC41,938,634
2022-08-09,55',A1,LC45,202,341
2022-08-09,45',A3,LC55,268,195
2022-08-09,45',A4,LC45,58,1503
2022-08-09,35',A2,LC51,1574,756
2022-08-09,55',A1,LC51,186,584
2022-08-09,45',A4,LC35,498,299
2022-08-09,55',A4,LC55,595,1638
2022-08-09,55',A4,LC35,1096,1403
2022-08-09,35',A4,LC41,1313,1501
2022-08-09,45',A2,LC51,562,1675
2022-08-09,55',A4,LC31,1502,336
2022-08-09,55',A2,LC35,16,1492
2022-08-09,45',A2,LC51,1745,1013
2022-08-09,55',A2,LC51,745,806
2022-08-09,35',A3,LC55,1471,711
2022-08-09,45',A2,LC35,152,1195
2022-08-09,45',A1,LC51,374,482
2022-08-09,45',A4,LC35,318,1270
2022-08-09,55',A4,LC45,1051,1272
2022-08-09,45',A4,LC51,1807,1381
2022-08-09,55',A1,LC55,879,1674
2022-08-09,55',A2,LC31,1575,1654
2022-08-09,55',A4,LC35,1441,1677
2022-08-09,45',A1,LC45,66,100
2022-08-09,45',A4,LC31,1768,1059
2022-08-09,55',A3,LC45,130,433
2022-08-09,35',A4,LC35,921,50
2022-08-09,55',A4,LC31,1755,898
2022-08-09,55',A2,LC45,32,521
2022-08-09,55',A4,LC45,955,911
2022-08-09,35',A4,LC51,373,1058
2022-08-09,45',A4,LC41,1520,1025
2022-08-09,45',A2,LC51,266,477
2022-08-09,45',A4,LC31,1586,1284
2022-08-09,75',A2,LC41,344,1135
2022-08-09,35',A3,LC45,55,46
2022-08-09,35',A3,LC55,448,681
2022-08-09,45',A3,LC31,195,443
2022-08-09,45',A4,LC51,79,1091
2022-08-09,55',A3,LC41,449,870
2022-08-09,55',A4,LC51,736,1378
2022-08-09,35',A4,LC35,1310,851
2022-08-09,45',A4,LC45,42,136
2022-08-09,45',A4,LC41,701,1599
2022-08-09,35',A2,LC41,100,676
2022-08-09,75',A1,LC55,653,370
2022-08-09,45',A2,LC45,1653,695
2022-08-09,55',A3,LC41,712,1660
2022-08-09,55',A3,LC51,797,931
2022-08-09,55',A2,LC45,1767,1305
2022-08-09,45',A4,LC51,46,769
2022-08-09,35',A4,LC41,1671,1564
2022-08-09,35',A2,LC41,1406,1366
2022-08-09,55',A2,LC55,1091,527
2022-08-09,45',A2,LC55,992,497
2022-08-09,45',A2,LC41,888,1174
2022-08-09,55',A4,LC41,1163,1581
2022-08-09,45',A1,LC41,262,622
2022-08-09,45',A1,LC41,354,1640
2022-08-09,45',A3,LC41,30,523
2022-08-09,35',A2,LC51,1065,956
2022-08-09,35',A2,LC51,644,227
2022-08-09,45',A4,LC55,865,482
2022-08-09,55',A1,LC41,382,328
2022-08-09,55',A2,LC41,1541,802
2022-08-09,45',A4,LC41,77,730
2022-08-09,55',A3,LC45,262,782
2022-08-09,55',A4,LC35,826,813
2022-08-09,45',A3,LC55,11,582
2022-08-09,35',A4,LC45,34,1518
2022-08-09,55',A1,LC41,1861,857
2022-08-09,75',A1,LC51,705,552
2022-08-09,35',A4,LC35,55,127
2022-08-09,75',A2,LC45,1529,577
2022-08-09,45',A4,LC35,470,386
2022-08-09,45',A3,LC45,59,174
2022-08-09,55',A2,LC55,339,1497
2022-08-09,45',A1,LC41,596,610
2022-08-09,35',A4,LC45,25,836
2022-08-09,45',A4,LC45,858,298
2022-08-09,55',A1,LC41,1485,1512
2022-08-09,45',A3,LC51,1833,586
2022-08-09,55',A4,LC41,1252,1156
2022-08-09,45',A4,LC35,58,569
2022-08-09,45',A4,LC31,1001,286
2022-08-09,45',A3,LC41,907,398
2022-08-09,55',A2,LC41,608,603
2022-08-09,75',A4,LC51,1234,1499
2022-08-09,45',A4,LC31,1210,1500
2022-08-09,55',A2,LC51,616,601
2022-08-09,45',A4,LC41,1211,1502
2022-08-09,55',A4,LC45,328,1501
2022-08-09,45',A3,LC45,784,401
2022-08-09,75',A2,LC45,201,599
2022-08-09,55',A2,LC41,609,597
2022-08-09,35',A4,LC31,1212,1500
2022-08-09,55',A2,LC45,24,599
2022-08-09,75',A2,LC35,5,602
2022-08-09,35',A2,LC55,417,602
2022-08-09,55',A4,LC45,564,1501
2022-08-09,75',A1,LC45,73,1098
2022-08-09,45',A2,LC51,614,601
2022-08-09,45',A4,LC41,1211,1499
2022-08-09,55',A4,LC45,1102,1501
2022-08-09,75',A4,LC55,546,1498
2022-08-09,55',A2,LC51,618,600
2022-08-09,75',A3,LC41,910,401
2022-08-09,35',A2,LC31,604,600
2022-08-09,45',A3,LC41,907,400
2022-08-09,35',A1,LC41,302,1097
2022-08-09,35',A4,LC31,1214,1501
2022-08-09,75',A2,LC51,620,603
2022-08-09,45',A4,LC41,1215,1499
2022-08-09,55',A3,LC31,909,401
2022-08-09,45',A4,LC51,1237,1501
2022-08-09,55',A4,LC31,1215,1500
2022-08-09,45',A3,LC51,929,400
2022-08-09,55',A3,LC41,905,401
2022-08-09,45',A4,LC51,1236,1500
2022-08-09,35',A2,LC45,202,601
2022-08-09,45',A4,LC41,1213,1501
2022-08-09,45',A4,LC31,1212,1499
2022-08-09,45',A4,LC41,1211,1501
2022-08-09,55',A4,LC45,1103,1500
2022-08-09,45',A2,LC51,619,597
2022-08-09,45',A2,LC31,605,601
2022-08-09,45',A4,LC41,1212,1502
2022-08-09,45',A4,LC51,1237,1500
2022-08-09,55',A2,LC55,67,600
2022-08-09,35',A2,LC51,615,594
2022-08-09,35',A2,LC55,466,598
2022-08-09,55',A4,LC31,1211,1499
2022-08-09,55',A2,LC41,605,600
2022-08-09,45',A4,LC45,747,1500
2022-08-09,55',A4,LC45,91,1500
2022-08-09,55',A3,LC41,907,397
2022-08-09,45',A3,LC45,650,400
2022-08-09,55',A4,LC45,213,1499
2022-08-09,45',A4,LC31,1213,1501
2022-08-09,45',A4,LC41,1209,1499
2022-08-09,45',A1,LC51,308,1100
2022-08-09,45',A3,LC35,410,407
2022-08-09,45',A4,LC45,108,1497
2022-08-09,45',A4,LC35,495,1500
2022-08-09,75',A4,LC45,624,1500
2022-08-09,55',A2,LC51,616,601
2022-08-09,55',A2,LC45,123,601
2022-08-09,35',A2,LC45,155,602
2022-08-09,55',A4,LC55,955,1499
2022-08-09,75',A3,LC55,317,400
2022-08-09,45',A4,LC41,1211,1499
2022-08-09,75',A1,LC41,306,1102
2022-08-09,35',A4,LC45,861,1502
2022-08-09,55',A3,LC45,514,399
2022-08-09,55',A3,LC51,923,397
2022-08-09,55',A3,LC55,147,401
2022-08-09,75',A3,LC31,910,401
2022-08-09,35',A3,LC45,558,402
2022-08-09,55',A3,LC41,910,402
2022-08-09,35',A2,LC45,54,596
2022-08-09,55',A3,LC51,926,395
2022-08-09,35',A1,LC41,305,1100
2022-08-09,55',A1,LC45,11,1100
2022-08-09,55',A4,LC41,1212,1500
2022-08-09,35',A2,LC51,617,603
2022-08-09,35',A3,LC41,908,402
2022-08-09,35',A3,LC35,742,403
2022-08-09,35',A1,LC41,302,1101
2022-08-09,35',A4,LC45,357,1500
2022-08-09,35',A3,LC51,927,400
2022-08-09,45',A4,LC41,1212,1500
2022-08-09,45',A2,LC35,421,601
2022-08-09,45',A3,LC31,912,401
2022-08-09,55',A1,LC51,311,1099
2022-08-09,45',A2,LC51,620,599
2022-08-09,55',A2,LC45,233,600
2022-08-09,35',A2,LC51,617,601
2022-08-09,75',A4,LC35,442,1502
2022-08-09,45',A3,LC55,629,399
2022-08-09,45',A3,LC55,850,399
2022-08-09,35',A2,LC45,272,601
2022-08-09,55',A3,LC31,910,401
2022-08-09,35',A4,LC51,1233,1500
2022-08-09,45',A2,LC45,354,602
2022-08-09,75',A2,LC55,504,600
2022-08-09,55',A4,LC45,1138,1500
2022-08-09,55',A1,LC41,303,1100
2022-08-09,55',A2,LC31,608,601
2022-08-09,45',A4,LC41,1214,1499
2022-08-09,35',A3,LC55,347,398
2022-08-09,45',A2,LC45,32,600
2022-08-09,55',A2,LC41,603,601
2022-08-09,45',A4,LC35,344,1501
2022-08-09,45',A4,LC35,820,1501
2022-08-09,55',A4,LC45,576,1499
2022-08-09,45',A3,LC41,908,399
2022-08-09,35',A3,LC55,378,399
2022-08-09,35',A3,LC45,413,401
2022-08-09,35',A4,LC35,1116,1500
2022-08-09,55',A4,LC45,182,1501
2022-08-09,45',A4,LC55,997,1500
2022-08-09,55',A2,LC41,603,603
2022-08-09,45',A3,LC35,38,401
2022-08-09,55',A4,LC45,81,1500
2022-08-09,35',A1,LC35,153,1099
2022-08-09,75',A2,LC45,361,600
2022-08-09,45',A4,LC35,244,1499
2022-08-09,55',A4,LC45,659,1499
2022-08-09,55',A4,LC51,1237,1501
2022-08-09,35',A2,LC51,620,602
2022-08-09,45',A1,LC41,306,1101
2022-08-09,45',A2,LC51,619,598
2022-08-09,45',A2,LC45,322,598
2022-08-09,45',A1,LC31,305,1099
2022-08-09,45',A2,LC41,605,598
2022-08-09,55',A4,LC41,1215,1500
2022-08-09,45',A4,LC55,1121,1499
2022-08-09,35',A4,LC45,566,1499
2022-08-09,75',A4,LC45,1133,1501
2022-08-09,45',A4,LC55,737,1502
2022-08-09,55',A4,LC35,1078,1500
2022-08-09,55',A4,LC45,532,1500
2022-08-09,45',A4,LC45,570,1500
2022-08-09,75',A4,LC41,1211,1500
2022-08-09,35',A2,LC35,254,599
2022-08-09,75',A1,LC55,98,1100
2022-08-09,45',A4,LC45,1197,1498
2022-08-09,35',A4,LC55,473,1500
2022-08-09,35',A3,LC41,910,398
2022-08-09,45',A2,LC41,607,604
2022-08-09,75',A3,LC45,666,400
2022-08-09,35',A3,LC51,928,403
2022-08-09,55',A3,LC35,573,397
2022-08-09,45',A2,LC55,10,604
2022-08-09,45',A4,LC45,468,1497
2022-08-09,55',A2,LC41,606,597
2022-08-09,45',A3,LC51,926,402
2022-08-09,75',A4,LC45,490,1502
2022-08-09,55',A2,LC31,606,607
2022-08-09,55',A4,LC45,864,1499
2022-08-09,55',A2,LC45,25,602
2022-08-09,55',A3,LC35,256,397
2022-08-09,55',A4,LC45,114,1501
2022-08-09,35',A4,LC31,1207,1500
2022-08-10,55',A1,LC45,186,362
2022-08-10,55',A4,LC35,63,1352
2022-08-10,45',A2,LC35,944,407
2022-08-10,75',A2,LC55,475,770
2022-08-10,55',A4,LC45,1046,9
2022-08-10,45',A4,LC51,1478,574
2022-08-10,35',A2,LC51,1806,42
2022-08-10,75',A4,LC31,981,1172
2022-08-10,75',A4,LC35,1025,548
2022-08-10,55',A3,LC51,799,1160
2022-08-10,45',A3,LC31,322,101
2022-08-10,45',A1,LC51,595,530
2022-08-10,45',A1,LC41,307,417
2022-08-10,35',A4,LC45,773,166
2022-08-10,45',A3,LC45,293,1251
2022-08-10,55',A2,LC41,624,1393
2022-08-10,45',A4,LC31,377,964
2022-08-10,55',A2,LC41,1217,605
2022-08-10,45',A2,LC45,1076,64
2022-08-10,45',A3,LC41,1878,674
2022-08-10,75',A2,LC45,591,637
2022-08-10,75',A3,LC51,1196,257
2022-08-10,45',A3,LC45,362,1660
2022-08-10,35',A1,LC45,1056,140
2022-08-10,45',A4,LC51,1675,1680
2022-08-10,45',A1,LC41,36,1078
2022-08-10,45',A1,LC45,796,331
2022-08-10,45',A1,LC55,1106,1611
2022-08-10,45',A4,LC45,1245,1037
2022-08-10,45',A4,LC35,152,511
2022-08-10,55',A2,LC51,161,1301
2022-08-10,55',A3,LC45,734,894
2022-08-10,45',A4,LC55,177,151
2022-08-10,45',A2,LC35,260,403
2022-08-10,55',A2,LC41,159,1621
2022-08-10,55',A4,LC51,446,1267
2022-08-10,55',A3,LC45,586,827
2022-08-10,35',A2,LC45,300,57
2022-08-10,35',A4,LC45,435,1221
2022-08-10,45',A3,LC51,237,418
2022-08-10,45',A4,LC51,715,771
2022-08-10,35',A3,LC31,1083,621
2022-08-10,45',A4,LC35,571,1451
2022-08-10,35',A3,LC45,92,1137
2022-08-10,55',A4,LC51,1531,796
2022-08-10,45',A4,LC35,1224,543
2022-08-10,35',A4,LC55,21,602
2022-08-10,55',A1,LC31,753,397
2022-08-10,35',A1,LC41,955,666
2022-08-10,45',A3,LC51,1086,125
2022-08-10,45',A2,LC41,1620,937
2022-08-10,45',A2,LC51,546,635
2022-08-10,45',A2,LC31,913,1599
2022-08-10,55',A2,LC45,194,257
2022-08-10,75',A4,LC45,748,879
2022-08-10,45',A2,LC45,161,1638
2022-08-10,45',A4,LC31,1146,297
2022-08-10,45',A1,LC45,933,885
2022-08-10,55',A2,LC45,263,192
2022-08-10,45',A4,LC51,909,769
2022-08-10,75',A3,LC45,343,1011
2022-08-10,35',A3,LC45,183,1230
2022-08-10,35',A4,LC31,452,1517
2022-08-10,55',A2,LC55,110,1282
2022-08-10,45',A4,LC31,709,913
2022-08-10,35',A3,LC45,512,338
2022-08-10,55',A4,LC31,1471,964
2022-08-10,35',A4,LC35,293,920
2022-08-10,35',A1,LC55,1008,240
2022-08-10,45',A2,LC41,1795,722
2022-08-10,55',A4,LC51,1655,624
2022-08-10,55',A3,LC31,5,1142
2022-08-10,35',A4,LC45,410,1249
2022-08-10,55',A4,LC45,341,671
2022-08-10,45',A4,LC45,286,1357
2022-08-10,35',A2,LC51,1103,660
2022-08-10,35',A2,LC35,225,856
2022-08-10,55',A2,LC41,1860,1564
2022-08-10,45',A2,LC45,188,867
2022-08-10,55',A2,LC45,614,747
2022-08-10,45',A1,LC51,567,13
2022-08-10,45',A4,LC51,1894,641
2022-08-10,75',A3,LC45,599,748
2022-08-10,45',A4,LC35,634,523
2022-08-10,35',A4,LC45,891,595
2022-08-10,45',A4,LC45,893,1635
2022-08-10,55',A4,LC41,417,328
2022-08-10,75',A2,LC45,552,708
2022-08-10,55',A2,LC45,677,32
2022-08-10,55',A3,LC41,1623,1539
2022-08-10,55',A4,LC45,1311,159
2022-08-10,55',A2,LC35,51,1076
2022-08-10,45',A3,LC45,848,878
2022-08-10,35',A4,LC45,362,62
2022-08-10,45',A1,LC55,426,194
2022-08-10,45',A4,LC35,194,965
2022-08-10,55',A1,LC51,1795,428
2022-08-10,75',A4,LC45,20,848
2022-08-10,75',A1,LC41,343,1031
2022-08-10,55',A3,LC31,726,320
2022-08-10,75',A4,LC51,1147,1342
2022-08-10,45',A2,LC41,903,892
2022-08-10,45',A2,LC45,568,407
2022-08-10,55',A4,LC41,491,821
2022-08-10,45',A2,LC51,1877,459
2022-08-10,75',A1,LC51,476,451
2022-08-10,45',A1,LC51,1325,957
2022-08-10,45',A3,LC51,591,540
2022-08-10,35',A4,LC55,356,840
2022-08-10,45',A4,LC45,77,981
2022-08-10,45',A2,LC41,303,246
2022-08-10,55',A4,LC51,1064,1556
2022-08-10,45',A4,LC45,579,342
2022-08-10,55',A4,LC31,101,1205
2022-08-10,35',A2,LC55,794,367
2022-08-10,35',A4,LC35,626,124
2022-08-10,35',A2,LC45,1,941
2022-08-10,35',A2,LC31,706,654
2022-08-10,75',A1,LC35,1333,180
2022-08-10,55',A4,LC41,1376,15
2022-08-10,55',A2,LC45,507,825
2022-08-10,35',A2,LC45,324,696
2022-08-10,45',A4,LC45,368,1174
2022-08-10,35',A3,LC41,1149,441
2022-08-10,45',A4,LC51,1336,191
2022-08-10,45',A4,LC55,278,370
2022-08-10,35',A2,LC31,1110,613
2022-08-10,45',A2,LC45,377,849
2022-08-10,45',A2,LC41,519,1613
2022-08-10,35',A3,LC51,622,784
2022-08-10,45',A2,LC45,919,1076
2022-08-10,55',A4,LC41,1436,1317
2022-08-10,45',A2,LC55,50,761
2022-08-10,35',A4,LC41,1626,71
2022-08-10,35',A2,LC31,1749,569
2022-08-10,55',A2,LC45,99,1071
2022-08-10,55',A2,LC31,610,293
2022-08-10,75',A2,LC51,1499,811
2022-08-10,45',A4,LC41,481,1314
2022-08-10,45',A3,LC35,496,1239
2022-08-10,45',A4,LC51,448,505
2022-08-10,55',A2,LC55,27,443
2022-08-10,45',A4,LC55,240,14
2022-08-10,55',A4,LC45,254,395
2022-08-10,35',A4,LC35,159,1376
2022-08-10,75',A4,LC45,475,555
2022-08-10,45',A3,LC41,1795,14
2022-08-10,45',A1,LC45,893,547
2022-08-10,55',A2,LC45,351,108
2022-08-10,45',A2,LC51,1853,605
2022-08-10,35',A4,LC35,512,266
2022-08-10,55',A4,LC35,1057,1424
2022-08-10,45',A2,LC45,86,1330
2022-08-10,55',A2,LC45,83,487
2022-08-10,55',A4,LC35,432,1194
2022-08-10,35',A3,LC51,779,409
2022-08-10,55',A2,LC41,1799,1289
2022-08-10,45',A4,LC45,366,770
2022-08-10,45',A2,LC55,56,376
2022-08-10,45',A4,LC51,1156,1648
2022-08-10,35',A4,LC45,47,456
2022-08-10,45',A3,LC31,1794,1582
2022-08-10,45',A1,LC51,1329,984
2022-08-10,35',A1,LC45,137,1204
2022-08-10,75',A1,LC51,1428,388
2022-08-10,75',A4,LC51,882,88
2022-08-10,75',A3,LC51,496,809
2022-08-10,45',A4,LC45,263,1187
2022-08-10,55',A3,LC55,135,1617
2022-08-10,45',A2,LC51,24,397
2022-08-10,55',A3,LC51,1613,1578
2022-08-10,55',A4,LC45,617,896
2022-08-10,45',A2,LC51,578,889
2022-08-10,75',A4,LC45,1161,1151
2022-08-10,55',A1,LC51,197,68
2022-08-10,55',A3,LC51,758,797
2022-08-10,55',A4,LC51,989,1028
2022-08-10,55',A4,LC45,18,576
2022-08-10,75',A2,LC41,185,724
2022-08-10,35',A3,LC45,148,359
2022-08-10,45',A3,LC41,929,1459
2022-08-10,55',A3,LC45,1192,1356
2022-08-10,45',A4,LC55,117,86
2022-08-10,45',A4,LC41,1189,1514
2022-08-10,45',A3,LC31,870,592
2022-08-10,75',A2,LC45,618,943
2022-08-10,35',A3,LC31,1417,164
2022-08-10,55',A2,LC45,37,644
2022-08-10,45',A2,LC51,1451,815
2022-08-10,35',A2,LC35,55,691
2022-08-10,45',A3,LC51,1897,568
2022-08-10,55',A4,LC45,48,1182
2022-08-10,55',A2,LC31,1751,600
2022-08-10,55',A4,LC41,17,1070
2022-08-10,55',A4,LC51,45,882
2022-08-10,35',A3,LC41,985,899
2022-08-10,55',A4,LC45,547,1498
2022-08-10,45',A4,LC45,39,1213
2022-08-10,55',A2,LC51,391,396
2022-08-10,45',A2,LC41,181,734
2022-08-10,35',A4,LC51,1950,1233
2022-08-10,55',A2,LC45,919,45
2022-08-10,75',A3,LC45,161,61
2022-08-10,55',A4,LC41,394,1480
2022-08-10,35',A2,LC41,1802,177
2022-08-10,45',A3,LC41,125,1143
2022-08-10,55',A4,LC41,1861,667
2022-08-10,45',A4,LC35,210,766
2022-08-10,55',A2,LC45,369,877
2022-08-10,45',A4,LC45,75,302
2022-08-10,55',A4,LC51,210,428
2022-08-10,35',A4,LC45,267,1646
2022-08-10,45',A4,LC45,823,389
2022-08-10,45',A2,LC31,1560,773
2022-08-10,55',A4,LC51,129,1320
2022-08-10,55',A4,LC35,228,1508
2022-08-10,45',A3,LC45,187,1450
2022-08-10,45',A4,LC41,998,93
2022-08-10,45',A1,LC45,18,1605
2022-08-10,55',A3,LC35,1134,291
2022-08-10,55',A1,LC31,983,1631
2022-08-10,45',A1,LC45,443,335
2022-08-10,45',A3,LC31,382,947
2022-08-10,55',A4,LC41,158,1220
2022-08-10,55',A2,LC35,429,251
2022-08-10,55',A2,LC35,418,158
2022-08-10,55',A3,LC55,142,868
2022-08-10,55',A4,LC51,1909,1120
2022-08-10,55',A4,LC41,1025,240
2022-08-10,45',A4,LC55,764,1074
2022-08-10,45',A2,LC45,485,777
2022-08-10,55',A4,LC45,700,776
2022-08-10,45',A3,LC51,1163,27
2022-08-10,35',A3,LC45,102,1299
2022-08-10,55',A2,LC41,145,547
2022-08-10,35',A2,LC45,91,79
2022-08-10,45',A4,LC45,427,470
2022-08-10,35',A1,LC35,228,1475
2022-08-10,55',A3,LC45,668,1601
2022-08-10,45',A2,LC51,811,970
2022-08-10,45',A2,LC31,1400,1410
2022-08-10,75',A1,LC51,313,216
2022-08-10,45',A4,LC55,589,1573
2022-08-10,55',A4,LC55,79,1169
2022-08-10,55',A2,LC41,1542,1408
2022-08-10,35',A2,LC51,1674,1281
2022-08-10,35',A2,LC35,585,926
2022-08-10,45',A4,LC51,1820,966
2022-08-10,45',A3,LC31,1208,649
2022-08-10,35',A2,LC31,1078,25
2022-08-10,45',A4,LC41,1320,371
2022-08-10,75',A4,LC45,734,1017
2022-08-10,35',A3,LC55,28,1663
2022-08-10,55',A2,LC45,771,290
2022-08-10,35',A3,LC45,1,1191
2022-08-10,45',A2,LC45,1116,428
2022-08-10,45',A4,LC45,35,141
2022-08-10,45',A4,LC51,1701,1499
2022-08-10,75',A3,LC41,524,1203
2022-08-10,45',A2,LC45,176,129
2022-08-10,75',A3,LC31,1500,896
2022-08-10,55',A4,LC41,226,1430
2022-08-10,55',A2,LC45,425,1088
2022-08-10,45',A4,LC45,66,1343
2022-08-10,35',A4,LC45,652,1309
2022-08-10,45',A3,LC45,223,41
2022-08-10,55',A4,LC35,462,861
2022-08-10,75',A3,LC41,1389,1622
2022-08-10,35',A3,LC45,351,77
2022-08-10,35',A1,LC31,1162,514
2022-08-10,45',A2,LC31,1027,1089
2022-08-10,35',A2,LC51,1094,3
2022-08-10,55',A4,LC51,905,716
2022-08-10,45',A2,LC51,686,1347
2022-08-10,55',A4,LC45,510,405
2022-08-10,55',A1,LC45,30,356
2022-08-10,45',A4,LC45,328,102
2022-08-10,55',A3,LC31,296,847
2022-08-10,75',A2,LC31,1916,920
2022-08-10,55',A4,LC45,247,1527
2022-08-10,55',A2,LC45,37,258
2022-08-10,75',A4,LC45,361,377
2022-08-10,55',A2,LC45,252,751
2022-08-10,55',A4,LC45,153,165
2022-08-10,45',A4,LC31,710,31
2022-08-10,45',A4,LC45,60,356
2022-08-10,55',A4,LC51,1662,120
2022-08-10,75',A2,LC31,1581,815
2022-08-10,45',A4,LC31,1231,1454
2022-08-10,45',A2,LC41,878,802
2022-08-10,55',A3,LC51,285,820
2022-08-10,55',A4,LC51,931,588
2022-08-10,35',A4,LC41,404,356
2022-08-10,35',A4,LC45,743,255
2022-08-10,45',A3,LC41,1357,365
2022-08-10,35',A3,LC45,730,705
2022-08-10,35',A2,LC41,460,533
2022-08-10,75',A3,LC51,1543,471
2022-08-10,45',A4,LC51,1281,1153
2022-08-10,55',A1,LC31,775,101
2022-08-10,55',A4,LC41,1696,1120
2022-08-10,45',A4,LC41,1183,604
2022-08-10,45',A2,LC45,24,1364
2022-08-10,35',A3,LC35,1064,1001
2022-08-10,45',A1,LC51,619,664
2022-08-10,55',A4,LC41,1302,1477
2022-08-10,45',A4,LC45,4,1199
2022-08-10,45',A4,LC41,1766,1538
2022-08-10,45',A1,LC45,376,629
2022-08-10,45',A4,LC45,40,222
2022-08-10,35',A3,LC31,1816,1432
2022-08-10,45',A4,LC41,1342,569
2022-08-10,55',A3,LC51,1529,197
2022-08-10,35',A3,LC41,752,699
2022-08-10,45',A2,LC45,355,790
2022-08-10,55',A2,LC41,527,67
2022-08-10,35',A3,LC41,1632,899
2022-08-10,55',A3,LC31,1598,1582
