Created Date,Fault Name,Fault Type,Is Fault?,Part Name,Tootlip Text,Vehicle ID
2020-03-09,Overall Dimensions,Form,0,Front Wheel,0,WAUJT54B64N469670
2020-03-05,Overall Dimensions,Form,0,Fuel Cap Cover,0,4A37L3ET0AE511655
2020-04-27,Overall Dimensions,Form,0,Light 1,0,WBAYE4C50DD046068
2020-03-04,Overall Dimensions,Form,0,Light 2,0,WP0AA2A92AS499173
2020-03-23,Overall Dimensions,Form,0,Light 2,0,3VW4A7AT3DM425745
2020-03-30,Overall Dimensions,Form,0,Light 2,0,KNADM5A3XD6609107
2020-04-02,Overall Dimensions,Form,0,Light 2,0,WAUVT54B02N586644
2020-04-08,Overall Dimensions,Form,0,Light 2,0,5J6YH1H31AL692134
2020-03-09,Overall Dimensions,Form,0,Rear Bumper,0,JM1NC2MF5D0077301
2020-03-20,Overall Dimensions,Form,0,Rear Bumper,0,5NPEB4AC8CH102184
2020-03-28,Overall Dimensions,Form,0,Rear Bumper,0,WAUSH94F07N634746
2020-03-08,Overall Dimensions,Form,0,Rear Light,0,JTEBU5JR6B5678969
2020-03-21,Overall Dimensions,Form,0,Rear Light,0,JTDKN3DP0D3650888
2020-03-27,Overall Dimensions,Form,0,Rear Lower Body Part,0,WBAVC93528K261250
2020-04-07,Overall Dimensions,Form,0,Rear Lower Body Part,0,WBAPH5G5XAN760587
2020-04-11,Overall Dimensions,Form,0,Rear Lower Body Part,0,1GYUKGEF6AR645843
2020-03-06,Overall Dimensions,Form,0,Rear Upper Body Part,0,SALVP2BG9FH053712
2020-04-08,Overall Dimensions,Form,0,Rear Wheels,0,KMHHU6KJ9FU108078
2020-03-05,Overall Dimensions,Form,0,Rear Window,0,JA32U1FU6AU984504
2020-03-26,Overall Dimensions,Form,0,Rear Window,0,JTEBU4BF1CK791939
2020-03-21,Overall Dimensions,Form,0,Side Front Body,0,ZFBCFABHXFZ266928
2020-03-25,Overall Dimensions,Form,0,Side Front Body,0,WBANE73536B598151
2020-03-31,Overall Dimensions,Form,0,Side Front Body,0,1FTNF2B54AE634129
2020-03-06,Overall Dimensions,Form,0,Side Grill,0,1N6AA0CC8DN838550
2020-03-26,Overall Dimensions,Form,0,Side Grill,0,WVWAP7AN4DE793248
2020-04-04,Overall Dimensions,Form,0,Side Grill,0,WAULC58E65A635627
2020-04-09,Overall Dimensions,Form,0,Side Grill,0,WBALM7C59AE804283
2020-04-17,Overall Dimensions,Form,0,Side Grill,0,SALFP2BN7AH231662
2020-04-28,Overall Dimensions,Form,0,Side Grill,0,1N6AD0CU6EN277976
2020-03-28,Overall Dimensions,Form,0,Skirt,0,1G6AB5SX0E0807005
2020-03-09,Overall Dimensions,Form,0,Spoiler,0,1G4GB5GR2FF447974
2020-03-22,Overall Dimensions,Form,0,Spoiler,0,5NPDH4AE7FH454138
2020-04-10,Overall Dimensions,Form,0,Spoiler,0,WAULC58E72A642050
2020-04-25,Overall Dimensions,Form,0,Spoiler,0,2G4WS52J641660508
2020-04-04,Overall Dimensions,Form,0,Windows,0,1G6KE54YX4U501731
2020-04-05,Overall Dimensions,Form,0,Windows,0,JN1BY1PR3FM465999
2020-04-10,Overall Dimensions,Form,0,Windows,0,WAUDK78T49A117524
2020-03-05,Overall Dimensions,Form,0,Windscreen,0,WAUHFAFL0EN262763
2020-04-04,Overall Dimensions,Form,0,Windscreen,0,WBAVB17576N233891
2020-04-27,Overall Dimensions,Form,0,Windscreen,0,JN1CV6EK3FM833758
2020-03-24,Overall Dimensions,Form,0,Wing Mirror,0,WBAKE5C5XCE801683
2020-04-07,Overall Dimensions,Form,0,Wing Mirror,0,5J8TB18517A001841
2020-04-04,Overall Dimensions,Form,0,Door Handle,0,WP0AA2A99DS759413
2020-03-12,Contraction,Form,0,Bonite,0,3D4PH5FV0AT593244
2020-04-29,Contraction,Form,0,Bonite,0,WAUWFBFL3BA038533
2020-03-02,Contraction,Form,0,Door,0,3C6TD5JT6CG991297
2020-03-02,Contraction,Form,0,Door,0,1GYS3KEF1DR019127
2020-03-02,Contraction,Form,0,Door,0,1FTNF1E80AK639832
2020-03-10,Contraction,Form,0,Door,0,1FMEU3BE8AU548481
2020-03-15,Contraction,Form,0,Door,0,1N4AB7AP1DN024213
2020-03-18,Contraction,Form,0,Door,0,3VW4A7AT0DM452773
2020-04-18,Contraction,Form,0,Door,0,3C6LD4AT5CG725313
2020-04-09,Contraction,Form,0,Exhaust,0,SALAG2V6XEA189114
2020-04-15,Contraction,Form,0,Exhaust,0,WAUDF48H09K539895
2020-04-02,Contraction,Form,0,Front Wheel,0,2G4GP5EC9B9001596
2020-04-28,Contraction,Form,0,Front Wheel,0,YV1672MKXD2259788
2020-03-15,Contraction,Form,0,Fuel Cap Cover,0,5LMJJ2H59BE956170
2020-04-18,Contraction,Form,0,Fuel Cap Cover,0,WAUAFAFH0AN270031
2020-03-15,Contraction,Form,0,Light 1,0,1GYS3EEJ7DR024340
2020-03-23,Contraction,Form,0,Light 2,0,WAUKFAFL1EA237576
2020-03-31,Contraction,Form,0,Light 2,0,5GAKRCKD5DJ617444
2020-04-23,Contraction,Form,0,Light 2,0,JN8AZ1MU0CW835678
2020-04-26,Contraction,Form,0,Light 2,0,ZHWGU6AU7CL428200
2020-03-01,Contraction,Form,0,Rear Bumper,0,WAUVT54B13N682980
2020-03-01,Contraction,Form,0,Rear Bumper,0,WAUVT54B13N682981
2020-04-08,Contraction,Form,0,Rear Lower Body Part,0,1FTNF2B57AE867647
2020-04-13,Contraction,Form,0,Rear Lower Body Part,0,TRURD28N361586208
2020-04-27,Contraction,Form,0,Rear Lower Body Part,0,2G4WD582591027418
2020-04-12,Contraction,Form,0,Rear Upper Body Part,0,5FNRL5H25BB554401
2020-03-04,Contraction,Form,0,Rear Wheels,0,WAUEH98E88A147849
2020-03-06,Contraction,Form,0,Rear Window,0,WAUMV94E79N271857
2020-03-13,Contraction,Form,0,Rear Window,0,5J8TB4H30EL412536
2020-03-14,Contraction,Form,0,Rear Window,0,WA1AM74LX9D971609
2020-04-11,Contraction,Form,0,Rear Window,0,5YMGZ0C5XBL263083
2020-04-13,Contraction,Form,0,Side Front Body,0,2C3CDXJG4CH588608
2020-04-16,Contraction,Form,0,Side Front Body,0,1G6AG5RX9E0010095
2020-03-27,Contraction,Form,0,Side Grill,0,WAULFAFR7DA271707
2020-04-28,Contraction,Form,0,Side Grill,0,WAUEF48H78K768268
2020-03-11,Contraction,Form,0,Skirt,0,19UUA65565A531051
2020-04-21,Contraction,Form,0,Skirt,0,WAUNF78P08A286773
2020-03-03,Contraction,Form,0,Spoiler,0,2FMHK6CT1AB171418
2020-03-08,Contraction,Form,0,Spoiler,0,1G6AB5SX4D0151003
2020-04-02,Contraction,Form,0,Spoiler,0,JH4CU2E88CC596746
2020-04-13,Contraction,Form,0,Spoiler,0,1GYEC63T64R439012
2020-04-19,Contraction,Form,0,Windows,0,5GADV231X7D096890
2020-04-25,Contraction,Form,0,Windscreen,0,JH4CU4F64DC870874
2020-03-28,Contraction,Form,0,Wing Mirror,0,2G61V5S86E9431710
2020-03-28,Contraction,Form,0,Wing Mirror,0,JTHBE1BL6FA416952
2020-04-19,Contraction,Form,0,Door Handle,0,2G4WB52K841638017
2020-04-10,Radius,Form,0,Door,0,5FRYD3H21FB446634
2020-04-17,Radius,Form,0,Door,0,1FTMF1EW2AF074745
2020-04-20,Radius,Form,0,Door,0,WAUDF78E78A698148
2020-04-06,Radius,Form,0,Exhaust,0,SCFEBBBK6BG062489
2020-03-01,Radius,Form,0,Front Wheel,0,1GYS3GKJ0FR043122
2020-03-02,Radius,Form,0,Front Wheel,0,JN1AZ4FH4FM958058
2020-03-31,Radius,Form,0,Front Wheel,0,WAUEF98E38A088294
2020-04-02,Radius,Form,0,Front Wheel,0,5J8TB3H30GL733411
2020-03-10,Radius,Form,0,Fuel Cap Cover,0,JTHBL5EF7A5604755
2020-03-25,Radius,Form,0,Fuel Cap Cover,0,JTDKTUD36ED007739
2020-03-25,Radius,Form,0,Fuel Cap Cover,0,YV4952BLXE1405602
2020-04-13,Radius,Form,0,Fuel Cap Cover,0,1FTSW3B52AE134981
2020-04-01,Radius,Form,0,Light 1,0,WAUEF98E68A056536
2020-04-03,Radius,Form,0,Light 2,0,WBA3X5C54FD494715
2020-04-21,Radius,Form,0,Rear Light,0,WAULC68E72A857837
2020-04-26,Radius,Form,0,Rear Light,0,SCFFDABE2CG923073
2020-04-28,Radius,Form,0,Rear Light,0,2LMDJ8JKXFB607012
2020-04-01,Radius,Form,0,Rear Lower Body Part,0,KMHHT6KJ3FU956217
2020-03-29,Radius,Form,0,Rear Upper Body Part,0,5FNYF3H4XEB956525
2020-03-31,Radius,Form,0,Rear Upper Body Part,0,WBAAN374X1N437330
2020-04-15,Radius,Form,0,Rear Upper Body Part,0,WBAXG5C53CC064032
2020-03-24,Radius,Form,0,Rear Wheels,0,2T1BURHE2FC816790
2020-04-09,Radius,Form,0,Rear Wheels,0,WAUDF48H48K616301
2020-03-08,Radius,Form,0,Rear Window,0,1FTEX1CM4BF406950
2020-03-10,Radius,Form,0,Rear Window,0,JM1CW2BL4D0303643
2020-03-28,Radius,Form,0,Side Front Body,0,WBABN33482J432730
2020-04-24,Radius,Form,0,Side Front Body,0,WBAFR7C51CC465466
2020-04-27,Radius,Form,0,Side Front Body,0,WP0AB2A80CS779522
2020-04-14,Radius,Form,0,Side Grill,0,SCFEBBCFXBG811831
2020-03-18,Radius,Form,0,Skirt,0,3C4PDDEG1CT961181
2020-03-09,Radius,Form,0,Spoiler,0,5NPEB4AC1BH624282
2020-04-05,Radius,Form,0,Spoiler,0,WAUVT58E13A692596
2020-04-16,Radius,Form,0,Spoiler,0,4USCN33472L104169
2020-04-28,Radius,Form,0,Spoiler,0,1G6DG1E35E0208889
2020-03-04,Radius,Form,0,Windows,0,1C3CDZBGXEN367941
2020-03-21,Radius,Form,0,Windows,0,1G4PP5SK0E4983750
2020-03-17,Radius,Form,0,Windscreen,0,1N6AF0KX0EN267398
2020-03-21,Radius,Form,0,Windscreen,0,WAULC58E15A957978
2020-03-22,Radius,Form,0,Windscreen,0,SCBEC9ZA4FC027788
2020-03-24,Radius,Form,0,Windscreen,0,WBA4B3C52FG100151
2020-04-02,Radius,Form,0,Windscreen,0,WBAUP7C59CV005361
2020-04-10,Radius,Form,0,Windscreen,0,TRUSX28N621066863
2020-04-24,Radius,Form,0,Windscreen,0,JN1AJ0HP8CM684332
2020-03-11,Radius,Form,0,Wing Mirror,0,JN8AF5MR1CT094065
2020-03-11,Radius,Form,0,Wing Mirror,0,JN8AF5MR1CT094066
2020-03-15,Radius,Form,0,Wing Mirror,0,JN8AZ2KR4AT552512
2020-04-19,Radius,Form,0,Wing Mirror,0,1FTWW3CYXAE096233
2020-03-09,Radius,Form,0,Door Handle,0,3VWPG3AG8AM849862
2020-04-17,Radius,Form,0,Door Handle,0,KNAFT4A24C5092713
2020-04-07,Crack,Form,0,Bonite,0,JA4AS2AW8DU205913
2020-03-02,Crack,Form,0,Door,0,WA1WKAFP8AA666964
2020-04-10,Crack,Form,0,Door,0,KMHTC6AD7CU327237
2020-03-03,Crack,Form,0,Exhaust,0,1GKUCEEF2AR029830
2020-03-14,Crack,Form,0,Exhaust,0,1FMJK1F59AE357326
2020-03-19,Crack,Form,0,Exhaust,0,WBA3T1C53FP227259
2020-03-21,Crack,Form,0,Exhaust,0,WBAVC53508A930050
2020-03-23,Crack,Form,0,Exhaust,0,SCFAB01A77G620322
2020-04-03,Crack,Form,0,Exhaust,0,WA1CGAFE7FD362386
2020-04-18,Crack,Form,0,Exhaust,0,3FADP0L36CR190710
2020-03-11,Crack,Form,0,Front Wheel,0,SAJWA4FCXEM397914
2020-03-15,Crack,Form,0,Front Wheel,0,WAUAH94F58N664712
2020-03-23,Crack,Form,0,Front Wheel,0,1C6RD6PT0CS911508
2020-04-26,Crack,Form,0,Large Body Part,0,1C4RDHAG1CC064718
2020-03-11,Crack,Form,0,Light 1,0,5NPEB4AC7DH814512
2020-04-04,Crack,Form,0,Light 2,0,TRUTC28N161982923
2020-03-01,Crack,Form,0,Rear Bumper,0,SALFR2BG1DH347021
2020-03-13,Crack,Form,0,Rear Bumper,0,SCBCU7ZA8BC126844
2020-03-29,Crack,Form,0,Rear Bumper,0,SAJWA0FB1BL275847
2020-03-18,Crack,Form,0,Rear Lower Body Part,0,WVGEF9BP8DD125955
2020-04-25,Crack,Form,0,Rear Lower Body Part,0,WBAVD33546K735657
2020-04-04,Crack,Form,0,Rear Upper Body Part,0,2T2BK1BA2FC060449
2020-04-25,Crack,Form,0,Rear Upper Body Part,0,3C3CFFER8ET502095
2020-03-13,Crack,Form,0,Rear Wheels,0,5N1AT2ML0FC089194
2020-03-16,Crack,Form,0,Rear Window,0,1C4NJCBA3FD667270
2020-04-22,Crack,Form,0,Side Front Body,0,3C3CFFJH9DT610995
2020-04-22,Crack,Form,0,Side Front Body,0,5GAER23D79J367802
2020-03-11,Crack,Form,0,Side Grill,0,KNDJT2A15A7372361
2020-04-22,Crack,Form,0,Side Grill,0,SCFBF04B68G521893
2020-04-29,Crack,Form,0,Side Grill,0,1FA6P0G7XF5802128
2020-03-31,Crack,Form,0,Skirt,0,3C3CFFAR6DT087914
2020-04-29,Crack,Form,0,Skirt,0,1G4HR54K044500610
2020-03-01,Crack,Form,0,Spoiler,0,WAUFGBFB0AN209749
2020-04-07,Crack,Form,0,Spoiler,0,1G6DM5ED9B0572432
2020-04-12,Crack,Form,0,Spoiler,0,WAUMR94E19N682496
2020-04-14,Crack,Form,0,Spoiler,0,1HGCR2F36DA427393
2020-03-11,Crack,Form,0,Windows,0,JTEBU5JR4F5314653
2020-04-04,Crack,Form,0,Windows,0,1G4GE5G37CF370016
2020-04-26,Crack,Form,0,Windows,0,1G6D05EG0A0650049
2020-03-16,Crack,Form,0,Windscreen,0,NM0GE9E73F1170816
2020-04-06,Crack,Form,0,Windscreen,0,5UMDU93476L749390
2020-03-16,Crack,Form,0,Wing Mirror,0,1GYEC63808R969865
2020-03-17,Crack,Form,0,Wing Mirror,0,SAJWA1CB9CL193487
2020-03-31,Crack,Form,0,Door Handle,0,WA1WMAFE1BD075156
2020-04-29,Apeture Size,Form,0,Bonite,0,WA1DKAFPXCA117194
2020-03-24,Apeture Size,Form,0,Door,0,WBA3C1C51CA144315
2020-04-23,Apeture Size,Form,0,Door,0,5NPEB4AC8CH454598
2020-04-28,Apeture Size,Form,0,Door,0,JA32U1FU6BU305218
2020-03-13,Apeture Size,Form,0,Front Wheel,0,WBAWV53588P846618
2020-04-02,Apeture Size,Form,0,Fuel Cap Cover,0,KNADM5A35D6230239
2020-04-17,Apeture Size,Form,0,Fuel Cap Cover,0,WAUBC48H75K152707
2020-04-23,Apeture Size,Form,0,Fuel Cap Cover,0,WBASN2C50DC456756
2020-03-15,Apeture Size,Form,0,Light 1,0,WBSKG9C52BE177213
2020-04-07,Apeture Size,Form,0,Light 1,0,KMHHT6KD0BU482697
2020-03-16,Apeture Size,Form,0,Light 2,0,WDDGF4HB5CA441928
2020-03-16,Apeture Size,Form,0,Light 2,0,WDDGF4HB5CA441929
2020-03-18,Apeture Size,Form,0,Light 2,0,WAUSF78E36A031985
2020-04-13,Apeture Size,Form,0,Light 2,0,WDDEJ7EB9DA799322
2020-04-13,Apeture Size,Form,0,Light 2,0,1D7RB1GT2AS352614
2020-03-02,Apeture Size,Form,0,Rear Light,0,SALME1D47AA435415
2020-04-02,Apeture Size,Form,0,Rear Light,0,1G4GD5GGXAF454608
2020-03-13,Apeture Size,Form,0,Rear Lower Body Part,0,1D4PT7GX0AW306988
2020-04-20,Apeture Size,Form,0,Rear Lower Body Part,0,JH4DB75621S597836
2020-03-03,Apeture Size,Form,0,Rear Upper Body Part,0,JN1CV6FE2CM623947
2020-03-09,Apeture Size,Form,0,Rear Upper Body Part,0,WAUEH54B71N716001
2020-03-21,Apeture Size,Form,0,Rear Upper Body Part,0,3GYFNAEY7BS119217
2020-03-29,Apeture Size,Form,0,Rear Upper Body Part,0,5N1AN0NW7FN344290
2020-04-26,Apeture Size,Form,0,Rear Upper Body Part,0,5N1AN0NW3EN272714
2020-03-26,Apeture Size,Form,0,Rear Wheels,0,WAUFFBFL2BN412915
2020-04-03,Apeture Size,Form,0,Rear Wheels,0,3VWA17AU7FM176252
2020-04-14,Apeture Size,Form,0,Rear Wheels,0,WA1CMAFE1BD069425
2020-04-03,Apeture Size,Form,0,Rear Window,0,4JGDA2EB7EA499381
2020-04-11,Apeture Size,Form,0,Side Front Body,0,WBALM73599E612602
2020-03-12,Apeture Size,Form,0,Side Grill,0,1FA6P0G76F5646220
2020-03-13,Apeture Size,Form,0,Side Grill,0,1C3CDZCB5EN322229
2020-04-13,Apeture Size,Form,0,Side Grill,0,JHMZF1C60FS701614
2020-03-09,Apeture Size,Form,0,Skirt,0,2T1BPRHE7EC420750
2020-03-21,Apeture Size,Form,0,Skirt,0,WAUGFAFCXDN597944
2020-03-22,Apeture Size,Form,0,Skirt,0,JN8AZ1MU0DW128226
2020-04-17,Apeture Size,Form,0,Skirt,0,1FBNE3BL4BD413049
2020-04-25,Apeture Size,Form,0,Skirt,0,3C4PDCGB6FT097163
2020-03-16,Apeture Size,Form,0,Spoiler,0,5UXFG8C51AL852738
2020-04-13,Apeture Size,Form,0,Spoiler,0,JH4KC1F5XFC959310
2020-04-18,Apeture Size,Form,0,Spoiler,0,WBADX7C57BE065122
2020-03-30,Apeture Size,Form,0,Windows,0,1HGCR2F38EA645868
2020-04-23,Apeture Size,Form,0,Windows,0,1FTMF1E84AK229594
2020-04-24,Apeture Size,Form,0,Windows,0,WBANA73525B736739
2020-04-25,Apeture Size,Form,0,Windows,0,2C3CDXGJ0FH393662
2020-04-01,Apeture Size,Form,0,Windscreen,0,1G6AA5RX4D0300020
2020-03-05,Apeture Size,Form,0,Door Handle,0,1D4PU6GXXBW721549
2020-03-14,Apeture Size,Form,0,Door Handle,0,5YMGZ0C50CL343011
2020-03-21,Overall Dimensions,Form,0,Bonite,0,KMHHU6KJ6FU119460
2020-04-01,Overall Dimensions,Form,0,Bonite,0,WBSBL93402J202717
2020-04-06,Overall Dimensions,Form,0,Bonite,0,3C3CFFJH6ET567170
2020-04-27,Overall Dimensions,Form,0,Bonite,0,WAUUL98E66A003613
2020-04-29,Overall Dimensions,Form,0,Bonite,0,5NPEB4AC4CH481670
2020-04-07,Overall Dimensions,Form,0,Door,0,JA32X8HW7CU573954
2020-04-14,Overall Dimensions,Form,0,Door,0,1C3CDZABXEN988084
2020-04-10,Overall Dimensions,Form,0,Exhaust,0,2HNYD18431H894779
2020-04-05,Overall Dimensions,Form,0,Front Wheel,0,3GYEK62N94G347947
2020-04-06,Overall Dimensions,Form,0,Front Wheel,0,JH4DC548X4S499582
2020-04-08,Overall Dimensions,Form,0,Front Wheel,0,WP0AD2A7XEL276563
2020-04-15,Overall Dimensions,Form,0,Fuel Cap Cover,0,1G6AH5R31F0212179
2020-04-15,Overall Dimensions,Form,0,Fuel Cap Cover,0,1G6AH5R31F0212190
2020-04-13,Overall Dimensions,Form,0,Large Body Part,0,ZFF75VFA6F0980339
2020-04-03,Overall Dimensions,Form,0,Light 2,0,1D7RV1CTXAS543971
2020-04-18,Overall Dimensions,Form,0,Light 2,0,KMHTC6ADXDU428709
2020-04-25,Overall Dimensions,Form,0,Light 2,0,4T1BD1EB8DU375612
2020-03-27,Overall Dimensions,Form,0,Rear Bumper,0,VNKKTUD34FA101337
2020-03-16,Overall Dimensions,Form,0,Rear Light,0,JTDKDTB34C1801406
2020-03-14,Overall Dimensions,Form,0,Rear Lower Body Part,0,JM3TB2CA7F0980771
2020-04-07,Overall Dimensions,Form,0,Rear Upper Body Part,0,WBAKB4C52BC711490
2020-03-21,Overall Dimensions,Form,0,Rear Wheels,0,WAUSH78E97A348830
2020-03-28,Overall Dimensions,Form,0,Rear Wheels,0,1B3CB1HA2AD973502
2020-04-14,Overall Dimensions,Form,0,Rear Wheels,0,WAU3FAFR0AA244389
2020-03-12,Overall Dimensions,Form,0,Side Grill,0,3C3CFFJH0DT301433
2020-03-23,Overall Dimensions,Form,0,Side Grill,0,JTHFF2C25F2758350
2020-03-26,Overall Dimensions,Form,0,Side Grill,0,WBAEJ13443A281349
2020-04-04,Overall Dimensions,Form,0,Side Grill,0,WAUSH98E76A724418
2020-04-24,Overall Dimensions,Form,0,Side Grill,0,JH4CU2F82CC198964
2020-03-12,Overall Dimensions,Form,0,Skirt,0,JN8AF5MRXDT046551
2020-03-17,Overall Dimensions,Form,0,Spoiler,0,WAUKD98P57A689621
2020-03-23,Overall Dimensions,Form,0,Spoiler,0,1G6DJ8ED3B0028180
2020-04-15,Overall Dimensions,Form,0,Windows,0,JN1CV6FE5FM144670
2020-04-10,Overall Dimensions,Form,0,Windscreen,0,WBASP4C58CC019687
2020-04-15,Overall Dimensions,Form,0,Windscreen,0,JN8AZ2KR5DT399658
2020-03-26,Overall Dimensions,Form,0,Wing Mirror,0,5TFBW5F15DX992783
2020-04-01,Overall Dimensions,Form,0,Wing Mirror,0,WBAEJ13442A768629
2020-03-06,Overall Dimensions,Form,0,Door Handle,0,SCBZB25E92C883005
2020-03-21,Overall Dimensions,Form,0,Door Handle,0,JTJBM7FX0E5797786
2020-04-19,Contraction,Form,0,Bonite,0,JTHBB1BA2B2750181
2020-04-27,Contraction,Form,0,Bonite,0,2C3CCACG3CH534830
2020-03-01,Contraction,Form,0,Door,0,SCBZU25E41C088422
2020-04-03,Contraction,Form,0,Door,0,KMHHT6KJ1FU875426
2020-04-20,Contraction,Form,0,Exhaust,0,JH4DC43551S962046
2020-03-15,Contraction,Form,0,Front Wheel,0,WBAYP9C5XDD425151
2020-04-25,Contraction,Form,0,Front Wheel,0,3VW8S7AT1FM332935
2020-03-01,Contraction,Form,0,Fuel Cap Cover,0,1FTEX1CM6DK910667
2020-03-23,Contraction,Form,0,Fuel Cap Cover,0,1G4HF57919U967897
2020-03-25,Contraction,Form,0,Fuel Cap Cover,0,5YMGZ0C53DL535332
2020-04-01,Contraction,Form,0,Fuel Cap Cover,0,1FMCU0D72AK696710
2020-03-01,Contraction,Form,0,Large Body Part,0,WAUHF98P56A439332
2020-03-03,Contraction,Form,0,Large Body Part,0,WAUYGAFC0CN782794
2020-03-06,Contraction,Form,0,Large Body Part,0,WBAFR9C58BC066404
2020-03-13,Contraction,Form,0,Light 1,0,1G4HE5EM8AU434427
2020-03-19,Contraction,Form,0,Light 2,0,KNDJT2A56C7506333
2020-04-01,Contraction,Form,0,Light 2,0,WBSBL93492J476370
2020-04-13,Contraction,Form,0,Light 2,0,1FTMF1CW8AF422194
2020-03-11,Contraction,Form,0,Rear Bumper,0,JTDKN3DUXA0449082
2020-03-25,Contraction,Form,0,Rear Bumper,0,3VW1K7AJ9DM459509
2020-04-02,Contraction,Form,0,Rear Bumper,0,1G6DL5ED7B0228634
2020-04-05,Contraction,Form,0,Rear Bumper,0,WBSDX9C51DJ111626
2020-04-08,Contraction,Form,0,Rear Bumper,0,5N1AN0NW5EN464281
2020-04-17,Contraction,Form,0,Rear Bumper,0,2HNYD18753H322660
2020-03-12,Contraction,Form,0,Rear Light,0,WP0AB2A86CU956062
2020-03-23,Contraction,Form,0,Rear Light,0,JTEBU5JR1A5038943
2020-04-01,Contraction,Form,0,Rear Light,0,1N6AF0KX3EN919091
2020-04-06,Contraction,Form,0,Rear Light,0,WAULFAFH8EN214613
2020-04-24,Contraction,Form,0,Rear Light,0,WAUDG58E15A998264
2020-03-02,Contraction,Form,0,Rear Lower Body Part,0,5GAEV23D89J224787
2020-04-02,Contraction,Form,0,Rear Lower Body Part,0,JM1NC2PF3E0530263
2020-04-09,Contraction,Form,0,Rear Lower Body Part,0,WDDHH8HB1BA530996
2020-04-21,Contraction,Form,0,Rear Lower Body Part,0,WBS3C9C52FP824400
2020-03-23,Contraction,Form,0,Rear Upper Body Part,0,WBAYE4C5XFD760129
2020-04-04,Contraction,Form,0,Rear Upper Body Part,0,WAUHFAFL9CA312273
2020-04-15,Contraction,Form,0,Rear Upper Body Part,0,1GD21ZCG0BZ205427
2020-03-02,Contraction,Form,0,Rear Wheels,0,1D7CW5GK9AS809881
2020-03-08,Contraction,Form,0,Side Front Body,0,3FA6P0D95DR786694
2020-03-19,Contraction,Form,0,Side Front Body,0,1G6DK1E36C0858696
2020-03-03,Contraction,Form,0,Side Grill,0,1J4AA2D18AL056911
2020-03-08,Contraction,Form,0,Side Grill,0,KNADH4A39A6217620
2020-03-19,Contraction,Form,0,Side Grill,0,1GYFC16259R621141
2020-03-26,Contraction,Form,0,Side Grill,0,5J6TF1H59FL471423
2020-04-02,Contraction,Form,0,Side Grill,0,WAUMFAFL1DA089548
2020-04-25,Contraction,Form,0,Side Grill,0,SAJWA0F70F8805150
2020-03-05,Contraction,Form,0,Skirt,0,1B3CB3HA6BD731826
2020-04-12,Contraction,Form,0,Skirt,0,5J8TB1H53CA201050
2020-03-16,Contraction,Form,0,Windows,0,WAUDG78E25A927683
2020-03-29,Contraction,Form,0,Windows,0,SCBBR93W478799072
2020-03-12,Contraction,Form,0,Windscreen,0,WAUWFBFL1CA748869
2020-03-12,Contraction,Form,0,Windscreen,0,3MZBM1U78EM087674
2020-04-06,Contraction,Form,0,Windscreen,0,2HNYD18205H827416
2020-03-01,Contraction,Form,0,Door Handle,0,JN8AS5MT0FW290489
2020-03-04,Contraction,Form,0,Door Handle,0,5N1AA0NC9DN985245
2020-03-04,Contraction,Form,0,Door Handle,0,WAUSF78E36A536859
2020-03-07,Radius,Form,0,Bonite,0,3D4PG6FV9AT151409
2020-03-21,Radius,Form,0,Bonite,0,5N1AN0NU0CC536544
2020-03-31,Radius,Form,0,Bonite,0,2T3BF4DV5AW596854
2020-04-29,Radius,Form,0,Bonite,0,WBAFR9C52CD065714
2020-03-12,Radius,Form,0,Door,0,WBA5B1C50ED364154
2020-04-26,Radius,Form,0,Exhaust,0,WAU4FAFR4CA732381
2020-03-26,Radius,Form,0,Front Wheel,0,WDDHF7GB9FB327470
2020-04-06,Radius,Form,0,Fuel Cap Cover,0,WAULT68E25A750263
2020-04-06,Radius,Form,0,Fuel Cap Cover,0,WAULT68E25A750264
2020-03-14,Radius,Form,0,Large Body Part,0,JN1AZ4EHXFM893069
2020-04-12,Radius,Form,0,Large Body Part,0,WDDGF4HB0CR210310
2020-04-25,Radius,Form,0,Large Body Part,0,1G4GD5G35FF359748
2020-03-23,Radius,Form,0,Light 1,0,1G6AZ5SX3E0398395
2020-03-03,Radius,Form,0,Rear Bumper,0,5TDDK3DC0DS947284
2020-03-24,Radius,Form,0,Rear Bumper,0,1N6AA0CA3FN120101
2020-03-29,Radius,Form,0,Rear Bumper,0,WA1YD54B34N462829
2020-04-27,Radius,Form,0,Rear Bumper,0,2G4GN5EX9F9247739
2020-03-30,Radius,Form,0,Rear Light,0,WAUAFAFC3CN285162
2020-04-14,Radius,Form,0,Rear Light,0,WBAPN7C56BF850955
2020-04-19,Radius,Form,0,Rear Light,0,WAUGL98E38A670090
2020-04-27,Radius,Form,0,Rear Light,0,JH4CL95807C671957
2020-03-03,Radius,Form,0,Rear Lower Body Part,0,WAUVFAFH1CN308824
2020-03-04,Radius,Form,0,Rear Lower Body Part,0,1G6DS8EV1A0256344
2020-04-02,Radius,Form,0,Rear Lower Body Part,0,1G6DM8EV7A0213976
2020-04-08,Radius,Form,0,Rear Lower Body Part,0,WA1DGAFE6FD210300
2020-04-15,Radius,Form,0,Rear Lower Body Part,0,KMHHT6KJ3FU679102
2020-04-28,Radius,Form,0,Rear Upper Body Part,0,5XYKT3A19DG916345
2020-03-18,Radius,Form,0,Rear Wheels,0,WAUUL68EX5A247651
